Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:23,2018-11-14 11:32:24,1.005s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:24,2018-11-14 11:32:24,0.060s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:24,2018-11-14 11:32:25,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:25,2018-11-14 11:32:25,0.000s,NOT_RUN
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:25,2018-11-14 11:32:26,1.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:26,2018-11-14 11:32:26,0.063s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:26,2018-11-14 11:32:27,1.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:27,2018-11-14 11:32:29,2.561s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:29,2018-11-14 11:32:30,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:32:30,2018-11-14 11:32:31,0.891s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:31,2018-11-14 11:32:32,1.005s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:32:32,2018-11-14 11:32:32,0.084s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Prompts/Prompts - Add,Chrome 70.0.3538.102,,2018-11-14 11:32:32,2018-11-14 11:32:43,10.536s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:32:32,2018-11-14 11:32:33,1.112s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:32:33,2018-11-14 11:32:35,1.375s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:32:35,2018-11-14 11:32:35,0.170s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:32:35,2018-11-14 11:32:35,0.086s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:32:35,2018-11-14 11:32:36,1.285s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:36,2018-11-14 11:32:37,1.002s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:32:37,2018-11-14 11:32:38,1.121s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:38,2018-11-14 11:32:39,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:39,2018-11-14 11:32:40,0.067s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.170s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.116s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.145s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.088s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.110s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.105s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.098s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:40,0.050s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:40,2018-11-14 11:32:41,0.112s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:41,2018-11-14 11:32:41,0.076s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:41,2018-11-14 11:32:43,2.005s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:32:43,2018-11-14 11:32:43,0.098s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Prompts/Prompts - Import,Chrome 70.0.3538.102,,2018-11-14 11:32:43,2018-11-14 11:32:55,12.645s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:32:43,2018-11-14 11:32:44,1.126s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:32:44,2018-11-14 11:32:45,1.473s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:32:45,2018-11-14 11:32:46,0.201s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:32:46,2018-11-14 11:32:46,0.084s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:32:46,2018-11-14 11:32:47,0.948s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:47,2018-11-14 11:32:48,1.026s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:32:48,2018-11-14 11:32:49,0.982s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:49,2018-11-14 11:32:49,0.075s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:49,2018-11-14 11:32:49,0.066s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:49,2018-11-14 11:32:50,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:50,2018-11-14 11:32:55,5.564s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Poll Pad Setup/Poll Pad Setup - Demo DB,Chrome 70.0.3538.102,,2018-11-14 11:32:55,2018-11-14 11:33:05,10.094s,FAILED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:32:55,2018-11-14 11:32:57,1.267s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:32:57,2018-11-14 11:32:58,1.312s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:32:58,2018-11-14 11:32:58,0.211s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:32:58,2018-11-14 11:32:58,0.086s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:32:58,2018-11-14 11:32:59,1.052s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:59,2018-11-14 11:33:00,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:33:00,2018-11-14 11:33:02,1.182s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:02,2018-11-14 11:33:02,0.076s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:02,2018-11-14 11:33:03,1.001s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:33:03,2018-11-14 11:33:03,0.102s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:03,2018-11-14 11:33:04,1.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 11:33:04,2018-11-14 11:33:04,0.000s,NOT_RUN
selectOptionByIndex,Chrome 70.0.3538.102,,2018-11-14 11:33:04,2018-11-14 11:33:04,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-14 11:33:04,2018-11-14 11:33:05,1.235s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,,2018-11-14 11:33:05,2018-11-14 11:33:05,0.489s,FAILED
,,,,,,
Test Cases/Admin Console/Account Settings/Poll Pad Setup/Poll Pad Setup - ISYNC,Chrome 70.0.3538.102,,2018-11-14 11:33:05,2018-11-14 11:33:48,42.538s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:33:06,2018-11-14 11:33:07,1.190s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:33:07,2018-11-14 11:33:08,1.485s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:33:08,2018-11-14 11:33:08,0.167s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:33:08,2018-11-14 11:33:08,0.096s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:33:08,2018-11-14 11:33:10,1.095s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:10,2018-11-14 11:33:11,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:33:11,2018-11-14 11:33:12,1.137s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:12,2018-11-14 11:33:12,0.064s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:12,2018-11-14 11:33:12,0.065s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:12,2018-11-14 11:33:22,10.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:22,2018-11-14 11:33:41,18.781s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:41,2018-11-14 11:33:43,2.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:43,2018-11-14 11:33:47,4.185s,PASSED
acceptAlert,Chrome 70.0.3538.102,,2018-11-14 11:33:47,2018-11-14 11:33:47,0.048s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:47,2018-11-14 11:33:48,1.006s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:33:48,2018-11-14 11:33:48,0.136s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Accounts/Account(SuperAdminConsole) - Delete,Chrome 70.0.3538.102,,2018-11-14 11:33:48,2018-11-14 11:33:58,10.390s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:33:48,2018-11-14 11:33:49,1.143s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:33:49,2018-11-14 11:33:51,1.364s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:33:51,2018-11-14 11:33:51,0.204s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:33:51,2018-11-14 11:33:51,0.103s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:33:51,2018-11-14 11:33:52,1.038s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:52,2018-11-14 11:33:53,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:53,2018-11-14 11:33:54,1.075s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:54,2018-11-14 11:33:55,1.002s,PASSED
mouseOver,Chrome 70.0.3538.102,,2018-11-14 11:33:55,2018-11-14 11:33:55,0.068s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:33:55,2018-11-14 11:33:58,3.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:33:58,2018-11-14 11:33:58,0.095s,PASSED
acceptAlert,Chrome 70.0.3538.102,,2018-11-14 11:33:58,2018-11-14 11:33:58,0.018s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:33:58,2018-11-14 11:33:58,0.158s,PASSED
